term,tf-idf,document
корпорация,0.00134,35.txt
корпорация,0.00134,36.txt
ланит,0.00134,92.txt
мб,0.00134,73.txt
ос,0.00134,92.txt
редактор,0.00134,92.txt
рейтинг,0.00134,98.txt
успешно,0.00134,92.txt
бриф,0.00133,66.txt
всенаправленный,0.00133,30.txt
иннополис,0.00133,66.txt
матрица,0.00133,1.txt
матрица,0.00133,2.txt
матрица,0.00133,20.txt
натив,0.00133,66.txt
подписчик,0.00133,76.txt
приглашать,0.00133,98.txt
приглашение,0.00133,76.txt
программирование,0.00133,24.txt
профиль,0.00133,76.txt
смартфон,0.00133,76.txt
управление,0.00133,85.txt
упразднять,0.00133,66.txt
экологически,0.00133,66.txt
бинокль,0.00132,46.txt
бинокль,0.00132,48.txt
бинокль,0.00132,49.txt
задавать,0.00132,3.txt
население,0.00132,88.txt
телескоп,0.00132,47.txt
удалять,0.00132,7.txt
численность,0.00132,88.txt
бизнес,0.00131,100.txt
блок,0.00131,70.txt
блок,0.00131,74.txt
блок,0.00131,75.txt
играть,0.00131,10.txt
бета,0.0013,100.txt
браузер,0.0013,91.txt
ведение,0.0013,100.txt
верстка,0.0013,5.txt
выгорание,0.0013,52.txt
гейминг,0.0013,10.txt
далеко,0.0013,21.txt
десятилетие,0.0013,8.txt
детектор,0.0013,62.txt
звонить,0.0013,100.txt
леветь,0.0013,10.txt
логотип,0.0013,5.txt
мобайл,0.0013,5.txt
ознакомление,0.0013,100.txt
поддержкидокументысоглашение,0.0013,5.txt
пользователемправило,0.0013,5.txt
правообладатель,0.0013,86.txt
пригождаться,0.0013,100.txt
редактировать,0.0013,100.txt
роскомнадзор,0.0013,88.txt
рутина,0.0013,5.txt
сервисеуслуга,0.0013,5.txt
снимать,0.0013,91.txt
стабильность,0.0013,37.txt
стабильность,0.0013,38.txt
город,0.00129,55.txt
зарегистрировать,0.00129,82.txt
ита,0.00129,5.txt
й,0.00129,76.txt
карма,0.00129,76.txt
состоять,0.00129,82.txt
безопасность,0.00128,24.txt
геймер,0.00128,10.txt
категория,0.00128,92.txt
конференция,0.00128,22.txt
объявление,0.00128,88.txt
зарегистрировать,0.00127,59.txt
мозг,0.00127,78.txt
основание,0.00127,83.txt
основание,0.00127,89.txt
основание,0.00127,90.txt
патент,0.00127,56.txt
состоять,0.00127,59.txt
я,0.00127,19.txt
безвылазный,0.00126,79.txt
бейсик,0.00126,79.txt
винчестер,0.00126,79.txt
вт,0.00126,94.txt
вт,0.00126,96.txt
вт,0.00126,97.txt
додумываться,0.00126,79.txt
доза,0.00126,94.txt
доза,0.00126,96.txt
доза,0.00126,97.txt
ЖЖ,0.00126,79.txt
озон,0.00126,94.txt
озон,0.00126,96.txt
озон,0.00126,97.txt
популярно,0.00126,79.txt
программирование,0.00126,76.txt
пункт,0.00126,91.txt
светильник,0.00126,94.txt
светильник,0.00126,96.txt
светильник,0.00126,97.txt
скорость,0.00126,70.txt
скорость,0.00126,74.txt
скорость,0.00126,75.txt
стратегический,0.00126,16.txt
трансмон,0.00126,72.txt
фейнман,0.00126,79.txt
формат,0.00126,66.txt
шта,0.00126,79.txt
диагональ,0.00125,46.txt
диагональ,0.00125,48.txt
диагональ,0.00125,49.txt
зарегистрировать,0.00125,98.txt
контейнер,0.00125,53.txt
круг,0.00125,22.txt
лидар,0.00125,54.txt
оплата,0.00125,4.txt
собственный,0.00125,28.txt
состоять,0.00125,98.txt
стоимость,0.00125,39.txt
стоимость,0.00125,40.txt
труба,0.00125,29.txt
труба,0.00125,33.txt
труба,0.00125,34.txt
фриланс,0.00125,84.txt
активность,0.00124,76.txt
аллод,0.00124,27.txt
безопасный,0.00124,5.txt
домен,0.00124,24.txt
закладка,0.00124,76.txt
звезда,0.00124,47.txt
здоровье,0.00124,63.txt
интересоваться,0.00124,8.txt
ия,0.00124,54.txt
коммерция,0.00124,24.txt
некоммерческий,0.00124,24.txt
отказывать,0.00124,3.txt
торвальдс,0.00124,63.txt
требование,0.00124,92.txt
уникальный,0.00124,92.txt
шада,0.00124,3.txt
деталь,0.00123,46.txt
деталь,0.00123,48.txt
деталь,0.00123,49.txt
рф,0.00123,88.txt
спутниковый,0.00123,43.txt
спутниковый,0.00123,44.txt
бренд,0.00122,100.txt
власть,0.00122,88.txt
г,0.00122,69.txt
марс,0.00122,46.txt
марс,0.00122,48.txt
марс,0.00122,49.txt
наука,0.00122,22.txt
песок,0.00122,88.txt
презентация,0.00122,100.txt
развиваться,0.00122,91.txt
рейтинг,0.00122,76.txt
смартфон,0.00122,22.txt
далеко,0.00121,56.txt
данный,0.00121,69.txt
законодательство,0.00121,86.txt
кеш,0.00121,70.txt
кеш,0.00121,74.txt
кеш,0.00121,75.txt
оптимизация,0.00121,98.txt
посещение,0.00121,43.txt
посещение,0.00121,44.txt
сатурн,0.00121,46.txt
сатурн,0.00121,48.txt
сатурн,0.00121,49.txt
свинец,0.00121,29.txt
свинец,0.00121,33.txt
свинец,0.00121,34.txt
среднее,0.00121,4.txt
установка,0.00121,28.txt
январь,0.00121,98.txt
бюджет,0.0012,5.txt
восстановление,0.0012,93.txt
демосцена,0.0012,93.txt
кармаграф,0.0012,23.txt
киберпанк,0.0012,93.txt
киберспорт,0.0012,93.txt
краудсорсинг,0.0012,93.txt
криптовалюта,0.0012,93.txt
курсер,0.0012,67.txt
мультикоптер,0.0012,93.txt
никита,0.0012,23.txt
обыск,0.0012,27.txt
определять,0.0012,88.txt
популяризатор,0.0012,23.txt
телефония,0.0012,23.txt
хакспейс,0.0012,31.txt
хватать,0.0012,5.txt
бай,0.00119,68.txt
бай,0.00119,9.txt
драйвер,0.00119,8.txt
дуо,0.00119,37.txt
дуо,0.00119,38.txt
исправление,0.00119,37.txt
исправление,0.00119,38.txt
кор,0.00119,37.txt
кор,0.00119,38.txt
корка,0.00119,37.txt
корка,0.00119,38.txt
маркетолог,0.00119,92.txt
менеджер,0.00119,92.txt
микросервис,0.00119,14.txt
обувь,0.00119,68.txt
обувь,0.00119,9.txt
общение,0.00119,92.txt
отклик,0.00119,4.txt
предприниматель,0.00119,66.txt
президент,0.00119,88.txt
продажа,0.00119,59.txt
столкновение,0.00119,47.txt
аудиомания,0.00118,22.txt
пасхалка,0.00118,61.txt
пасхалка,0.00118,99.txt
приложение,0.00118,100.txt
проектирование,0.00118,93.txt
уравнение,0.00118,77.txt
уравнение,0.00118,80.txt
уравнение,0.00118,81.txt
апрель,0.00117,88.txt
индустрия,0.00117,22.txt
раунд,0.00117,68.txt
раунд,0.00117,9.txt
браузер,0.00116,86.txt
вдохновляться,0.00116,5.txt
видео,0.00116,59.txt
выпускник,0.00116,5.txt
выстраивать,0.00116,5.txt
дорога,0.00116,51.txt
дорога,0.00116,57.txt
дорога,0.00116,58.txt
дорожный,0.00116,60.txt
дорожный,0.00116,64.txt
дорожный,0.00116,65.txt
ед,0.00116,51.txt
ед,0.00116,57.txt
ед,0.00116,58.txt
контекстный,0.00116,5.txt
насыщение,0.00116,77.txt
насыщение,0.00116,80.txt
насыщение,0.00116,81.txt
новичок,0.00116,5.txt
освобождать,0.00116,5.txt
персонаж,0.00116,10.txt
погружение,0.00116,10.txt
разговаривать,0.00116,5.txt
сделка,0.00116,5.txt
сжатие,0.00116,15.txt
тимлид,0.00116,85.txt
хабрахабр,0.00116,5.txt
владелец,0.00115,92.txt
г,0.00115,28.txt
германия,0.00115,88.txt
заполнять,0.00115,100.txt
заявка,0.00115,92.txt
зеркало,0.00115,29.txt
зеркало,0.00115,33.txt
зеркало,0.00115,34.txt
область,0.00115,50.txt
подавать,0.00115,92.txt
регулярный,0.00115,100.txt
скачать,0.00115,100.txt
тематика,0.00115,100.txt
далеко,0.00114,61.txt
далеко,0.00114,99.txt
звук,0.00114,22.txt
откуда,0.00114,82.txt
просить,0.00114,91.txt
разработчик,0.00114,4.txt
тестирование,0.00114,22.txt
виртуалка,0.00113,73.txt
жанр,0.00113,66.txt
зарегистрировать,0.00113,76.txt
костер,0.00113,16.txt
маска,0.00113,63.txt
облачный,0.00113,93.txt
орбита,0.00113,43.txt
орбита,0.00113,44.txt
офис,0.00113,87.txt
полина,0.00113,15.txt
рейс,0.00113,78.txt
рисование,0.00113,15.txt
состоять,0.00113,76.txt
том,0.00113,73.txt
управление,0.00113,24.txt
владимир,0.00112,23.txt
программист,0.00112,23.txt
регион,0.00112,4.txt
речь,0.00112,61.txt
речь,0.00112,99.txt
указ,0.00112,83.txt
указ,0.00112,89.txt
указ,0.00112,90.txt
файловый,0.00112,70.txt
файловый,0.00112,74.txt
файловый,0.00112,75.txt
авито,0.00111,24.txt
аренда,0.00111,24.txt
бактерицидный,0.00111,94.txt
бактерицидный,0.00111,96.txt
бактерицидный,0.00111,97.txt
безумный,0.00111,24.txt
браузер,0.00111,21.txt
вложение,0.00111,3.txt
выкладывать,0.00111,8.txt
дисциплинарный,0.00111,83.txt
дисциплинарный,0.00111,89.txt
дисциплинарный,0.00111,90.txt
индустрия,0.00111,82.txt
искусственный,0.00111,22.txt
июль,0.00111,82.txt
консалтинг,0.00111,24.txt
мегафон,0.00111,27.txt
меркурий,0.00111,46.txt
меркурий,0.00111,48.txt
меркурий,0.00111,49.txt
многомерный,0.00111,3.txt
музыкальный,0.00111,61.txt
музыкальный,0.00111,99.txt
неделя,0.00111,92.txt
обучение,0.00111,67.txt
обязанность,0.00111,83.txt
обязанность,0.00111,89.txt
обязанность,0.00111,90.txt
план,0.00111,100.txt
применяться,0.00111,92.txt
простенький,0.00111,3.txt
ре,0.00111,3.txt
рекрутинг,0.00111,24.txt
рендеры,0.00111,3.txt
связь,0.00111,43.txt
связь,0.00111,44.txt
смартфон,0.00111,8.txt
стек,0.00111,3.txt
телекоммуникация,0.00111,24.txt
тренировка,0.00111,29.txt
тренировка,0.00111,33.txt
тренировка,0.00111,34.txt
устанавливаться,0.00111,3.txt
зарегистрировать,0.0011,91.txt
мировой,0.0011,41.txt
мировой,0.0011,42.txt
нм,0.0011,29.txt
нм,0.0011,33.txt
нм,0.0011,34.txt
откуда,0.0011,98.txt
приложение,0.0011,4.txt
приятно,0.0011,6.txt
прогноз,0.0011,98.txt
случайный,0.0011,70.txt
случайный,0.0011,74.txt
случайный,0.0011,75.txt
составлять,0.0011,10.txt
август,0.00109,76.txt
больница,0.00109,43.txt
больница,0.00109,44.txt
вклад,0.00109,45.txt
вклад,0.00109,69.txt
индустрия,0.00109,59.txt
математика,0.00109,76.txt
машинный,0.00109,24.txt
отдавать,0.00109,5.txt
пять,0.00109,100.txt
робототехника,0.00109,76.txt
софт,0.00109,76.txt
течение,0.00109,5.txt
транспорт,0.00109,50.txt
гаджет,0.00108,22.txt
днк,0.00108,94.txt
днк,0.00108,96.txt
днк,0.00108,97.txt
регистрация,0.00108,19.txt
робототехнический,0.00108,39.txt
робототехнический,0.00108,40.txt
аму,0.00107,43.txt
аму,0.00107,44.txt
аудиомания,0.00107,60.txt
аудиомания,0.00107,64.txt
аудиомания,0.00107,65.txt
великолепный,0.00107,79.txt
дерево,0.00107,10.txt
дико,0.00107,79.txt
дол,0.00107,39.txt
дол,0.00107,40.txt
дорога,0.00107,60.txt
дорога,0.00107,64.txt
дорога,0.00107,65.txt
индустрия,0.00107,98.txt
оказание,0.00107,5.txt
окружающий,0.00107,10.txt
отмечать,0.00107,8.txt
плановый,0.00107,43.txt
плановый,0.00107,44.txt
починка,0.00107,43.txt
починка,0.00107,44.txt
радуга,0.00107,43.txt
радуга,0.00107,44.txt
расшифровка,0.00107,5.txt
рейд,0.00107,10.txt
секунда,0.00107,60.txt
секунда,0.00107,64.txt
секунда,0.00107,65.txt
специализироваться,0.00107,5.txt
сфера,0.00107,98.txt
сформулировать,0.00107,5.txt
удаленке,0.00107,7.txt
упоминание,0.00107,10.txt
управление,0.00107,98.txt
фгуп,0.00107,43.txt
фгуп,0.00107,44.txt
хабрасообщество,0.00107,5.txt
этика,0.00107,54.txt
видеосвязь,0.00106,56.txt
вклад,0.00106,50.txt
вторичный,0.00106,56.txt
запускаться,0.00106,37.txt
запускаться,0.00106,38.txt
крепыш,0.00106,56.txt
лампа,0.00106,22.txt
объем,0.00106,37.txt
объем,0.00106,38.txt
опубликовывать,0.00106,5.txt
персонаж,0.00106,15.txt
приставка,0.00106,22.txt
производительность,0.00106,24.txt
пропускаться,0.00106,37.txt
пропускаться,0.00106,38.txt
сеть,0.00106,93.txt
смешанный,0.00106,78.txt
собака,0.00106,55.txt
ученый,0.00106,30.txt
февраль,0.00106,45.txt
фидбек,0.00106,56.txt
член,0.00106,68.txt
член,0.00106,9.txt
браузер,0.00105,93.txt
