term,tf-idf,document
нпп,0.001857544,54.txt
доступ,0.0018573152,67.txt
блокировка,0.0018469636,91.txt
темный,0.00184152,47.txt
трубка,0.00184152,29.txt
трубка,0.00184152,33.txt
трубка,0.00184152,34.txt
игровой,0.0018411829,22.txt
й,0.0018337699,59.txt
карма,0.0018337699,59.txt
условие,0.0018287895,19.txt
средний,0.0018272484,3.txt
бунин,0.0018270615,24.txt
спасать,0.0018270615,24.txt
алексей,0.0018265005,23.txt
откуда,0.0018234494,50.txt
тестирование,0.00182,93.txt
болеть,0.0018152106,77.txt
болеть,0.0018152106,80.txt
болеть,0.0018152106,81.txt
интеллект,0.0018150369,22.txt
закрывать,0.0018118232,3.txt
й,0.0018064002,98.txt
карма,0.0018064002,98.txt
млечный,0.0018060352,47.txt
совершенный,0.0018047451,76.txt
активность,0.0017978248,82.txt
закладка,0.0017978248,82.txt
стартап,0.0017978248,82.txt
гаджет,0.0017945215,61.txt
гаджет,0.0017945215,99.txt
лист,0.0017938422,92.txt
фрактальный,0.0017938422,55.txt
головка,0.0017859116,29.txt
головка,0.0017859116,33.txt
головка,0.0017859116,34.txt
гик,0.0017846055,59.txt
приложение,0.0017846055,35.txt
приложение,0.0017846055,36.txt
стерилизация,0.0017832752,94.txt
стерилизация,0.0017832752,96.txt
стерилизация,0.0017832752,97.txt
физика,0.00178,79.txt
веб,0.0017753688,92.txt
настраивать,0.0017741562,91.txt
облачный,0.0017741562,21.txt
мб,0.0017719913,73.txt
аудитория,0.0017717043,4.txt
звуковой,0.0017717043,61.txt
звуковой,0.0017717043,99.txt
активность,0.0017713862,59.txt
закладка,0.0017713862,59.txt
мозг,0.0017713862,59.txt
стартап,0.0017713862,59.txt
урбанизм,0.0017706454,50.txt
генерация,0.0017706115,29.txt
генерация,0.0017706115,33.txt
генерация,0.0017706115,34.txt
обобщать,0.0017706115,6.txt
ориентированный,0.0017706115,22.txt
туториал,0.0017706115,6.txt
электродный,0.0017706115,29.txt
электродный,0.0017706115,33.txt
электродный,0.0017706115,34.txt
оболочка,0.00176479,93.txt
захотеться,0.0017646668,100.txt
итого,0.0017646668,100.txt
кеш,0.0017646668,73.txt
ооо,0.0017646668,100.txt
откладывать,0.0017646668,100.txt
подходящий,0.0017646668,100.txt
история,0.00176256,61.txt
история,0.00176256,99.txt
дата,0.00176,45.txt
декабрь,0.00176,69.txt
откуда,0.0017598407,28.txt
наблюдение,0.0017516608,47.txt
солнечный,0.0017516608,47.txt
олег,0.001751431,24.txt
гейминг,0.0017495966,10.txt
денискин,0.0017495966,39.txt
денискин,0.0017495966,40.txt
леветь,0.0017495966,10.txt
активность,0.0017449476,98.txt
закладка,0.0017449476,98.txt
транспорт,0.0017434114,54.txt
еще,0.0017384825,19.txt
приглашать,0.0017383452,82.txt
пропускать,0.001736965,8.txt
рейтинг,0.001736505,59.txt
рейтинг,0.001736505,82.txt
играть,0.0017336858,10.txt
гик,0.0017317283,63.txt
управление,0.001728972,85.txt
математика,0.001728,78.txt
бриф,0.0017274036,66.txt
всенаправленный,0.0017274036,30.txt
иннополис,0.0017274036,66.txt
матрица,0.0017274036,1.txt
матрица,0.0017274036,2.txt
матрица,0.0017274036,20.txt
натив,0.0017274036,66.txt
упразднять,0.0017274036,66.txt
экологически,0.0017274036,66.txt
диаметр,0.001726425,46.txt
диаметр,0.001726425,48.txt
диаметр,0.001726425,49.txt
корпорация,0.001726425,35.txt
корпорация,0.001726425,36.txt
дата,0.00172,50.txt
ланит,0.0017195868,92.txt
ос,0.0017195868,92.txt
редактор,0.0017195868,92.txt
успешно,0.0017195868,92.txt
дневный,0.0017127813,35.txt
дневный,0.0017127813,36.txt
задача,0.0017097168,5.txt
задавать,0.0017071836,3.txt
расширение,0.0017071836,91.txt
стабильность,0.0017047338,37.txt
стабильность,0.0017047338,38.txt
удалять,0.0017011103,7.txt
рейтинг,0.001697916,98.txt
мечта,0.0016941843,4.txt
размещение,0.0016941843,4.txt
житель,0.00168806,51.txt
житель,0.00168806,57.txt
житель,0.00168806,58.txt
итерация,0.00168806,51.txt
итерация,0.00168806,57.txt
итерация,0.00168806,58.txt
приглашать,0.0016872174,98.txt
блок,0.0016820034,70.txt
блок,0.0016820034,74.txt
блок,0.0016820034,75.txt
бизнес,0.0016802802,100.txt
геймер,0.0016761756,10.txt
серверный,0.0016761756,93.txt
подписчик,0.001673535,76.txt
приглашение,0.001673535,76.txt
профиль,0.001673535,76.txt
смартфон,0.001673535,76.txt
далеко,0.00167,21.txt
бинокль,0.0016694337,46.txt
бинокль,0.0016694337,48.txt
бинокль,0.0016694337,49.txt
город,0.0016674912,55.txt
телескоп,0.0016674864,47.txt
выгорание,0.0016641449,52.txt
безвылазный,0.001660965,79.txt
бейсик,0.001660965,79.txt
винчестер,0.001660965,79.txt
десятилетие,0.001660965,8.txt
додумываться,0.001660965,79.txt
ЖЖ,0.001660965,79.txt
популярно,0.001660965,79.txt
трансмон,0.001660965,72.txt
фейнман,0.001660965,79.txt
шта,0.001660965,79.txt
программирование,0.0016597842,24.txt
категория,0.0016518006,92.txt
население,0.0016483152,88.txt
численность,0.0016483152,88.txt
браузер,0.00164517,91.txt
снимать,0.00164517,91.txt
бета,0.0016423334,100.txt
ведение,0.0016423334,100.txt
звонить,0.0016423334,100.txt
ознакомление,0.0016423334,100.txt
пригождаться,0.0016423334,100.txt
редактировать,0.0016423334,100.txt
мозг,0.0016391932,78.txt
основание,0.0016391932,83.txt
основание,0.0016391932,89.txt
основание,0.0016391932,90.txt
верстка,0.0016367194,5.txt
логотип,0.0016367194,5.txt
мобайл,0.0016367194,5.txt
отказывать,0.0016367194,3.txt
поддержкидокументысоглашение,0.0016367194,5.txt
пользователемправило,0.0016367194,5.txt
правообладатель,0.0016367194,86.txt
рутина,0.0016367194,5.txt
сервисеуслуга,0.0016367194,5.txt
шада,0.0016367194,3.txt
зарегистрировать,0.0016292324,82.txt
состоять,0.0016292324,82.txt
контейнер,0.001625351,53.txt
труба,0.001625351,29.txt
труба,0.001625351,33.txt
труба,0.001625351,34.txt
вт,0.001623556,94.txt
вт,0.001623556,96.txt
вт,0.001623556,97.txt
детектор,0.001623556,62.txt
фриланс,0.0016230123,84.txt
скорость,0.0016192788,70.txt
скорость,0.0016192788,74.txt
скорость,0.0016192788,75.txt
доза,0.0016188448,94.txt
доза,0.0016188448,96.txt
доза,0.0016188448,97.txt
озон,0.0016188448,94.txt
озон,0.0016188448,96.txt
озон,0.0016188448,97.txt
светильник,0.0016188448,94.txt
светильник,0.0016188448,96.txt
светильник,0.0016188448,97.txt
стратегический,0.0016188448,16.txt
стоимость,0.001616805,39.txt
стоимость,0.001616805,40.txt
ита,0.0016148123,5.txt
й,0.0016148123,76.txt
карма,0.0016148123,76.txt
безопасность,0.0016125738,24.txt
патент,0.00161133,56.txt
формат,0.0016080545,66.txt
зарегистрировать,0.0016052731,59.txt
состоять,0.0016052731,59.txt
ия,0.0016032984,54.txt
диагональ,0.0015991141,46.txt
диагональ,0.0015991141,48.txt
диагональ,0.0015991141,49.txt
роскомнадзор,0.0015991141,88.txt
конференция,0.0015985934,22.txt
здоровье,0.0015950429,63.txt
курсер,0.0015945264,67.txt
спутниковый,0.0015945264,43.txt
спутниковый,0.0015945264,44.txt
хакспейс,0.0015945264,31.txt
интересоваться,0.00159221,8.txt
звезда,0.0015894468,47.txt
требование,0.0015894468,92.txt
уникальный,0.0015894468,92.txt
объявление,0.00158844,88.txt
пункт,0.0015874426,91.txt
зарегистрировать,0.0015813138,98.txt
состоять,0.0015813138,98.txt
деталь,0.0015806427,46.txt
деталь,0.0015806427,48.txt
деталь,0.0015806427,49.txt
аллод,0.0015802808,27.txt
бай,0.0015802808,68.txt
бай,0.0015802808,9.txt
домен,0.0015802808,24.txt
дуо,0.0015802808,37.txt
дуо,0.0015802808,38.txt
исправление,0.0015802808,37.txt
исправление,0.0015802808,38.txt
коммерция,0.0015802808,24.txt
кор,0.0015802808,37.txt
кор,0.0015802808,38.txt
корка,0.0015802808,37.txt
корка,0.0015802808,38.txt
микросервис,0.0015802808,14.txt
некоммерческий,0.0015802808,24.txt
обувь,0.0015802808,68.txt
обувь,0.0015802808,9.txt
торвальдс,0.0015802808,63.txt
программирование,0.0015797946,76.txt
кеш,0.0015789124,70.txt
кеш,0.0015789124,74.txt
кеш,0.0015789124,75.txt
персонаж,0.0015682559,10.txt
погружение,0.0015682559,10.txt
свинец,0.0015682559,29.txt
свинец,0.0015682559,33.txt
свинец,0.0015682559,34.txt
собственный,0.0015678451,28.txt
марс,0.0015632685,46.txt
марс,0.0015632685,48.txt
марс,0.0015632685,49.txt
я,0.0015613605,19.txt
сатурн,0.0015603658,46.txt
сатурн,0.0015603658,48.txt
сатурн,0.0015603658,49.txt
оплата,0.0015600339,4.txt
законодательство,0.0015600126,86.txt
далеко,0.00156,56.txt
активность,0.0015598774,76.txt
безопасный,0.0015598774,5.txt
закладка,0.0015598774,76.txt
лидар,0.0015558948,54.txt
посещение,0.0015558948,43.txt
посещение,0.0015558948,44.txt
бренд,0.0015423782,100.txt
презентация,0.0015423782,100.txt
развиваться,0.0015334388,91.txt
рф,0.0015327032,88.txt
оптимизация,0.0015324738,98.txt
сжатие,0.0015324738,15.txt
январь,0.0015324738,98.txt
маркетолог,0.00153171,92.txt
менеджер,0.00153171,92.txt
общение,0.00153171,92.txt
рейтинг,0.001530697,76.txt
драйвер,0.001529445,8.txt
г,0.0015285336,69.txt
виртуалка,0.0015280878,73.txt
восстановление,0.0015280878,93.txt
демосцена,0.0015280878,93.txt
кармаграф,0.0015280878,23.txt
киберпанк,0.0015280878,93.txt
киберспорт,0.0015280878,93.txt
краудсорсинг,0.0015280878,93.txt
криптовалюта,0.0015280878,93.txt
мультикоптер,0.0015280878,93.txt
никита,0.0015280878,23.txt
обыск,0.0015280878,27.txt
популяризатор,0.0015280878,23.txt
телефония,0.0015280878,23.txt
том,0.0015280878,73.txt
данный,0.001526625,69.txt
установка,0.001524295,28.txt
столкновение,0.0015238422,47.txt
насыщение,0.001517667,77.txt
насыщение,0.001517667,80.txt
насыщение,0.001517667,81.txt
тимлид,0.001517667,85.txt
круг,0.0015126755,22.txt
продажа,0.0015085318,59.txt
бюджет,0.0015082701,5.txt
хватать,0.0015082701,5.txt
приложение,0.0015070002,100.txt
браузер,0.001503345,86.txt
наука,0.001503345,22.txt
смартфон,0.001503345,22.txt
власть,0.0015017893,88.txt
песок,0.0015017893,88.txt
среднее,0.0015011442,4.txt
определять,0.0015,88.txt
уравнение,0.0014966774,77.txt
уравнение,0.0014966774,80.txt
уравнение,0.0014966774,81.txt
зеркало,0.001496235,29.txt
зеркало,0.001496235,33.txt
зеркало,0.001496235,34.txt
предприниматель,0.001496235,66.txt
дорожный,0.0014948685,60.txt
дорожный,0.0014948685,64.txt
дорожный,0.0014948685,65.txt
дорога,0.001487565,51.txt
дорога,0.001487565,57.txt
дорога,0.001487565,58.txt
президент,0.0014805616,88.txt
владелец,0.0014779638,92.txt
заявка,0.0014779638,92.txt
подавать,0.0014779638,92.txt
офис,0.0014733966,87.txt
владимир,0.0014694562,23.txt
раунд,0.0014694562,68.txt
раунд,0.0014694562,9.txt
файловый,0.0014694562,70.txt
файловый,0.0014694562,74.txt
файловый,0.0014694562,75.txt
орбита,0.0014682672,43.txt
орбита,0.0014682672,44.txt
жанр,0.0014674036,66.txt
рейс,0.0014674036,78.txt
вдохновляться,0.0014670781,5.txt
вложение,0.0014670781,3.txt
выпускник,0.0014670781,5.txt
выстраивать,0.0014670781,5.txt
ед,0.0014670781,51.txt
ед,0.0014670781,57.txt
ед,0.0014670781,58.txt
контекстный,0.0014670781,5.txt
